city,state_name,county_name,lat,lng,id
Haynes,Arkansas,Lee,34.8909,-90.7926,1840015536
Montier,Missouri,Shannon,36.9817,-91.5749,1840025737
Brooksburg,Indiana,Jefferson,38.735,-85.2445,1840009729
Ithaca,Ohio,Darke,39.9378,-84.5533,1840012247
La Carla,Texas,Starr,26.4354,-98.7406,1840040894
Whitharral,Texas,Hockley,33.7391,-102.3278,1840036612
Norwich,Ohio,Muskingum,39.9844,-81.7925,1840012395
Fulton,South Dakota,Hanson,43.7288,-97.8226,1840002646
Jennings,Kansas,Decatur,39.6806,-100.2933,1840008419
Talking Rock,Georgia,Pickens,34.5239,-84.4895,1840016628
Fidelis,Florida,Santa Rosa,30.9343,-87.0245,1840027008
Powhattan,Kansas,Brown,39.7619,-95.6342,1840009512
Rutherford,California,Napa,38.4568,-122.4231,1840024613
Salineño North,Texas,Starr,26.5254,-99.0906,1840041486
Klukwan,Alaska,Hoonah-Angoon,59.3987,-135.8886,1840023677
Goodland,Florida,Collier,25.9252,-81.648,1840014229
Sagamore,Pennsylvania,Armstrong,40.7814,-79.2309,1840002060
Hudson,Kansas,Stafford,38.1049,-98.6609,1840007526
Turner,Michigan,Arenac,44.1422,-83.7875,1840013145
Vining,Minnesota,Otter Tail,46.262,-95.535,1840009978
Babcock,Wisconsin,Wood,44.3044,-90.1076,1840025356
Strandquist,Minnesota,Marshall,48.4894,-96.4479,1840008820
Slana,Alaska,Copper River,62.6294,-143.567,1840023399
Hattieville,Arkansas,Conway,35.289,-92.7813,1840027740
Alcova,Wyoming,Natrona,42.5543,-106.7263,1840017445
Shade Gap,Pennsylvania,Huntingdon,40.1803,-77.8662,1840001077
Lincoln,Iowa,Tama,42.2627,-92.6923,1840009149
Marseilles,Ohio,Wyandot,40.7011,-83.3924,1840011887
Seward,Kansas,Stafford,38.1778,-98.7943,1840009833
Liverpool,Illinois,Fulton,40.3901,-90.0023,1840012010
Fronton Ranchettes,Texas,Starr,26.4253,-99.0268,1840040812
New Freeport,Pennsylvania,Greene,39.7597,-80.4286,1840026590
Balltown,Iowa,Dubuque,42.6371,-90.87,1840006929
Litchfield,California,Lassen,40.3877,-120.3807,1840026365
Hat Creek,California,Shasta,40.8101,-121.4809,1840028323
Bowdens,North Carolina,Duplin,35.0579,-78.1128,1840088146
Marmarth,North Dakota,Slope,46.296,-103.9331,1840000213
Hungerford,Texas,Wharton,29.404,-96.0837,1840018271
New Amsterdam,Indiana,Harrison,38.1022,-86.276,1840009825
Princeton,South Carolina,Laurens,34.4913,-82.2958,1840013586
Newald,Wisconsin,Forest,45.7396,-88.7004,1840025286
Connelsville,Missouri,Adair,40.278,-92.7019,1840075636
Divide,Colorado,Teller,38.9449,-105.1619,1840024550
Schuyler Lake,New York,Otsego,42.7786,-75.0335,1840033955
Old Ripley,Illinois,Bond,38.8927,-89.5722,1840012782
Harborton,Virginia,Accomack,37.6596,-75.8332,1840024729
Swedesburg,Iowa,Henry,41.106,-91.5533,1840029672
New Buffalo,Pennsylvania,Perry,40.4542,-76.9703,1840001305
Saint Marks,Kansas,Sedgwick,37.736,-97.5629,1840030182
Chimney Hill,Vermont,Windham,42.8888,-72.904,1840142525
Houghton,Iowa,Lee,40.7836,-91.61,1840007204
Collyer,Kansas,Trego,39.0372,-100.1184,1840007414
Datto,Arkansas,Clay,36.3925,-90.7285,1840016087
Springbrook,Wisconsin,Washburn,45.9469,-91.6889,1840038028
Martinsburg,Nebraska,Dixon,42.5084,-96.8314,1840011097
Lookeba,Oklahoma,Caddo,35.363,-98.3638,1840021770
Hamilton,Iowa,Marion,41.1705,-92.9041,1840007115
Cromwell,Iowa,Union,41.0405,-94.4618,1840007158
Alix,Arkansas,Franklin,35.4219,-93.7289,1840027634
Tibes,Puerto Rico,Ponce,18.0886,-66.6333,1630025231
Riverwood,Indiana,Hamilton,40.1006,-85.968,1840055514
Aldora,Georgia,Lamar,33.0508,-84.1758,1840015756
Lago,Texas,Cameron,26.0885,-97.6132,1840037052
Batesland,South Dakota,Oglala Lakota,43.1278,-102.1017,1840002891
Garden City,South Dakota,Clark,44.9593,-97.5804,1840002153
Oakley,Wyoming,Lincoln,41.751,-110.5261,1840037121
Shannon,North Carolina,Robeson,34.8476,-79.1396,1840013560
Bisbee,North Dakota,Towner,48.6272,-99.3788,1840001860
Lake Valley,New Mexico,San Juan,36.0901,-108.1642,1840024849
McKay,Oregon,Umatilla,45.4923,-118.6842,1840097737
Caballo,New Mexico,Sierra,32.9806,-107.3075,1840025046
Matlacha Isles-Matlacha Shores,Florida,Lee,26.6341,-82.059,1840073863
Why,Arizona,Pima,32.259,-112.7307,1840023082
Weitchpec,California,Humboldt,41.1969,-123.6939,1840130823
Shedd,Oregon,Linn,44.4579,-123.1119,1840023944
Hoyt,Oklahoma,Haskell,35.268,-95.3002,1840140999
Maybeury,West Virginia,McDowell,37.3675,-81.3572,1840025734
Slate Springs,Mississippi,Calhoun,33.7417,-89.3752,1840036330
Orchard,Colorado,Morgan,40.3321,-104.1178,1840024301
Pulaski,Pennsylvania,Lawrence,41.113,-80.4311,1840100918
Schenley,Pennsylvania,Armstrong,40.6845,-79.6617,1840035362
Hiseville,Kentucky,Barren,37.1008,-85.8149,1840026882
Alberta,Minnesota,Stevens,45.5749,-96.0504,1840006688
Clarks Mills,Wisconsin,Manitowoc,44.0918,-87.8637,1840123593
Fort Hill,Oregon,Polk,45.067,-123.5605,1840026116
Springerton,Illinois,White,38.1786,-88.3548,1840012928
North Lilbourn,Missouri,New Madrid,36.6018,-89.622,1840013056
Unionville,Iowa,Appanoose,40.8182,-92.6959,1840010370
Peoa,Utah,Summit,40.7295,-111.3434,1840024186
Lee Mont,Virginia,Accomack,37.7799,-75.6802,1840024731
Shepardsville,Indiana,Vigo,39.6018,-87.4265,1840030022
Drytown,California,Amador,38.4397,-120.8587,1840024634
Briggsdale,Colorado,Weld,40.6359,-104.3284,1840027347
Ethelsville,Alabama,Pickens,33.4141,-88.2161,1840001617
Reservoir,Pennsylvania,Blair,40.4025,-78.3849,1840100989
New Weston,Ohio,Darke,40.337,-84.6436,1840012252
Tooleville,California,Tulare,36.2878,-119.1154,1840042315
Brady,Montana,Pondera,48.0279,-111.8441,1840023770
Moyers,Oklahoma,Pushmataha,34.3255,-95.6503,1840034567
Donegal,Pennsylvania,Westmoreland,40.112,-79.3808,1840001134
Jansen,Nebraska,Jefferson,40.1839,-97.0848,1840012285
Loco,Oklahoma,Stephens,34.3297,-97.6807,1840021888
Centrahoma,Oklahoma,Coal,34.6104,-96.3437,1840019247
Hansford,West Virginia,Kanawha,38.2067,-81.396,1840120968
Frankfort Springs,Pennsylvania,Beaver,40.481,-80.4428,1840001021
Tse Bonito,New Mexico,McKinley,35.6466,-109.007,1840019092
Osaka,Virginia,Wise,36.9514,-82.8144,1840117256
Parkman,Ohio,Geauga,41.3722,-81.059,1840034084
Promise City,Iowa,Wayne,40.7474,-93.1498,1840009396
Congress,Ohio,Wayne,40.9255,-82.0557,1840011891
Martin,Nebraska,Keith,41.2581,-101.7091,1840024162
Flournoy,California,Tehama,39.9284,-122.4458,1840025547
Agar,South Dakota,Sully,44.8397,-100.0732,1840002277
Ellisville,Illinois,Fulton,40.6273,-90.306,1840012013
Lelia Lake,Texas,Donley,34.9015,-100.7699,1840036485
Rives,Missouri,Dunklin,36.0945,-90.0115,1840010902
Gypsy,West Virginia,Harrison,39.3648,-80.307,1840025613
Baileyville,Pennsylvania,Centre,40.711,-77.9924,1840025531
Solen,North Dakota,Sioux,46.3873,-100.7958,1840001968
Ohlman,Illinois,Montgomery,39.3433,-89.2186,1840012642
Riddleville,Georgia,Washington,32.9069,-82.6661,1840018046
Gaylord,Kansas,Smith,39.6463,-98.8473,1840008410
Danbury,Wisconsin,Burnett,46.0088,-92.3777,1840025281
Hendrix,Oklahoma,Bryan,33.7753,-96.4072,1840021928
Klingerstown,Pennsylvania,Schuylkill,40.6588,-76.6931,1840005217
Millerdale Colony,South Dakota,Hand,44.399,-99.1111,1840107823
Templeton,Virginia,Prince George,37.0811,-77.3563,1840026870
Canoochee,Georgia,Emanuel,32.6786,-82.1785,1840025894
Aten,Nebraska,Cedar,42.8368,-97.4409,1840024090
Grayridge,Missouri,Stoddard,36.8247,-89.7819,1840025739
Reserve,Kansas,Brown,39.977,-95.5654,1840009513
Mentor,Kansas,Saline,38.7407,-97.5979,1840030246
Buckhorn,New Mexico,Grant,33.0315,-108.6944,1840025066
Yankee Lake,Ohio,Trumbull,41.2682,-80.568,1840011597
Klondike,Maryland,Allegany,39.6102,-78.9633,1840024425
White Earth,North Dakota,Mountrail,48.3799,-102.7718,1840001877
Anvik,Alaska,Yukon-Koyukuk,62.6541,-160.214,1840023444
Trail Side,Colorado,Morgan,40.249,-103.8432,1840038822
Winthrop,Arkansas,Little River,33.8308,-94.3542,1840015654
Sunland Estates,Washington,Grant,47.074,-120.0284,1840148425
Stockton,Maryland,Worcester,38.0659,-75.4134,1840006254
Fort Greely,Alaska,Southeast Fairbanks,63.9678,-145.7149,1840037586
Pottery Addition,Ohio,Jefferson,40.403,-80.6241,1840026490
Eminence,Indiana,Morgan,39.5214,-86.6414,1840029938
Ebro,Minnesota,Clearwater,47.4942,-95.5411,1840023787
West Union,Minnesota,Todd,45.7965,-95.0925,1840009982
Liebenthal,Kansas,Rush,38.6544,-99.3202,1840009654
Purty Rock,New Mexico,McKinley,35.4903,-108.8954,1840153121
Mount Eaton,Ohio,Wayne,40.6948,-81.7021,1840011897
Brentford,South Dakota,Spink,45.1591,-98.3223,1840002123
Douglas,North Dakota,Ward,47.8579,-101.5018,1840000050
Thendara,New York,Herkimer,43.701,-74.9971,1840033970
Barnard,Kansas,Lincoln,39.1891,-98.0441,1840007399
Mayfield Colony,South Dakota,Clark,44.6943,-97.5811,1840142344
Hoffman,Oklahoma,Okmulgee,35.4888,-95.8447,1840021716
Nimrod,Minnesota,Wadena,46.6375,-94.8805,1840007735
Weott,California,Humboldt,40.3226,-123.9209,1840009359
Panola,Alabama,Sumter,32.9477,-88.2674,1840025887
Marshfield,Indiana,Warren,40.2512,-87.4523,1840029982
Englewood,Kansas,Clark,37.0405,-99.9876,1840008752
Allport,Arkansas,Lonoke,34.5399,-91.7839,1840015503
Ratliff City,Oklahoma,Carter,34.4492,-97.5155,1840021901
Kirwin,Kansas,Phillips,39.6698,-99.1217,1840008423
Kevin,Montana,Toole,48.7457,-111.9656,1840021063
Roscoe,Nebraska,Keith,41.1316,-101.5852,1840024163
Salem,Nebraska,Richardson,40.0769,-95.7286,1840012346
St. Charles,Virginia,Lee,36.8052,-83.0575,1840006536
Platter,Oklahoma,Bryan,33.9066,-96.5338,1840034480
Hunnewell,Kansas,Sumner,37.0042,-97.4076,1840007611
Manchester,Indiana,Dearborn,39.1517,-85.0122,1840055111
Chapeno,Texas,Starr,26.5508,-99.1339,1840040675
Amherst,Colorado,Phillips,40.6831,-102.1725,1840024283
Dayton Lakes,Texas,Liberty,30.1446,-94.8208,1840019600
Mulkeytown,Illinois,Franklin,37.9721,-89.1112,1840025691
Delway,North Carolina,Sampson,34.8102,-78.2169,1840013077
Hashtown,Indiana,Greene,39.025,-86.9245,1840054854
Lincolnville,Pennsylvania,Crawford,41.7902,-79.8381,1840004811
Willington,South Carolina,McCormick,33.9687,-82.4576,1840013692
Calpine,California,Sierra,39.6633,-120.4436,1840022446
Tazewell,Georgia,Marion,32.3796,-84.4401,1840029439
Christopher Creek,Arizona,Gila,34.3206,-111.0071,1840022862
Morse Bluff,Nebraska,Saunders,41.431,-96.7666,1840011637
Hiwassee,Virginia,Pulaski,36.9682,-80.7045,1840024802
Woodford,Wisconsin,Lafayette,42.6476,-89.8599,1840025481
Montezuma,Colorado,Summit,39.5814,-105.8678,1840022435
Qui-nai-elt Village,Washington,Grays Harbor,47.2502,-124.1902,1840042034
Raymer,Colorado,Weld,40.608,-103.8434,1840021361
Penermon,Missouri,Stoddard,36.7909,-89.8301,1840013040
Cable,Illinois,Mercer,41.2798,-90.5056,1840051067
Needham,Alabama,Choctaw,31.987,-88.3366,1840017018
Big Creek,California,Fresno,37.2035,-119.2485,1840025729
Harrold,South Dakota,Hughes,44.5258,-99.7416,1840002412
Jeisyville,Illinois,Christian,39.5792,-89.408,1840012543
Huey,Illinois,Clinton,38.6054,-89.2898,1840012855
Regan,North Dakota,Burleigh,47.1568,-100.5273,1840000159
Newburg,North Dakota,Bottineau,48.7139,-100.9127,1840000009
Knierim,Iowa,Calhoun,42.4563,-94.4559,1840008074
Yeager,Oklahoma,Hughes,35.1568,-96.3401,1840022793
Catarina,Texas,Dimmit,28.3499,-99.6161,1840018287
Livonia,Indiana,Washington,38.5549,-86.2777,1840009793
Wheaton,Kansas,Pottawatomie,39.502,-96.3189,1840010636
Frankewing,Tennessee,Giles,35.1943,-86.857,1840036042
Dacoma,Oklahoma,Woods,36.6596,-98.5635,1840021596
Vernon,Illinois,Marion,38.8014,-89.0875,1840012849
Bradley,California,Monterey,35.8627,-120.8041,1840017681
Goldville,Alabama,Tallapoosa,33.0842,-85.7831,1840006026
Peppertown,Indiana,Franklin,39.3989,-85.1741,1840055382
Fleming,Missouri,Ray,39.1956,-94.0524,1840008486
Nelson Lagoon,Alaska,Aleutians East,55.8451,-161.6103,1840023624
Calvert,Alabama,Washington,31.154,-88.0169,1840025955
Melvina,Wisconsin,Monroe,43.8024,-90.7815,1840002572
Petroleum,Indiana,Wells,40.6114,-85.1508,1840055392
Scircleville,Indiana,Clinton,40.2875,-86.3,1840055586
Warwick,North Dakota,Benson,47.8547,-98.7056,1840001889
Gunn City,Missouri,Cass,38.6659,-94.164,1840012841
Anthonyville,Arkansas,Crittenden,35.0398,-90.3403,1840015446
Wahak Hotrontk,Arizona,Pima,32.1748,-112.3664,1840023081
Covel,West Virginia,Wyoming,37.4907,-81.3195,1840038235
Buckeye,Iowa,Hardin,42.4195,-93.3758,1840006959
Luis Lopez,New Mexico,Socorro,33.9904,-106.8878,1840025014
Waterbury,Nebraska,Dixon,42.4571,-96.7353,1840011100
Bairdstown,Ohio,Wood,41.1712,-83.6073,1840011546
Stockholm,Wisconsin,Pepin,44.4852,-92.2633,1840002350
Campo,Colorado,Baca,37.1047,-102.5786,1840022550
Delaplaine,Arkansas,Greene,36.2304,-90.7256,1840016121
Wells Tannery,Pennsylvania,Fulton,40.0912,-78.1664,1840101679
Walters,Minnesota,Faribault,43.6049,-93.6743,1840010042
Milan,Kansas,Sumner,37.2571,-97.6741,1840008749
Beaver,Alaska,Yukon-Koyukuk,66.383,-147.3219,1840023432
Fair Oaks,Oklahoma,Rogers,36.1611,-95.691,1840021699
Gerty,Oklahoma,Hughes,34.8357,-96.2889,1840021818
Elba,Minnesota,Winona,44.0867,-92.0169,1840007919
Hagarville,Arkansas,Johnson,35.5151,-93.3335,1840025805
Wiota,Iowa,Cass,41.4007,-94.8872,1840010266
Ranger,Georgia,Gordon,34.5013,-84.7111,1840017929
Brick Center,Colorado,Arapahoe,39.6002,-104.4579,1840038625
Plainville,Ohio,Hamilton,39.1438,-84.3593,1840034159
Golden View Colony,South Dakota,McCook,43.6954,-97.4487,1840149500
Dundee,Mississippi,Tunica,34.5271,-90.4533,1840032308
La Cueva,New Mexico,Sandoval,35.8694,-106.6485,1840138523
Antimony,Utah,Garfield,38.103,-111.9823,1840021523
Lucerne,Indiana,Cass,40.8664,-86.4033,1840055095
Montello,Nevada,Elko,41.2671,-114.197,1840024117
Chiawuli Tak,Arizona,Pima,31.941,-111.7765,1840023067
Milford,Indiana,Decatur,39.3504,-85.6197,1840001768
Scottville,Illinois,Macoupin,39.4777,-90.1038,1840012661
Harmon,Illinois,Lee,41.7194,-89.556,1840011427
Zwingle,Iowa,Dubuque,42.2972,-90.6874,1840010095
Stark,Kansas,Neosho,37.6898,-95.1441,1840009885
Speed,North Carolina,Edgecombe,35.9685,-77.4442,1840017753
Knights Ferry,California,Stanislaus,37.8199,-120.6704,1840130368
Cliftondale Park,Virginia,Alleghany,37.825,-79.7981,1840116888
Cleveland,North Dakota,Stutsman,46.891,-99.1195,1840001922
Ringgold,Maryland,Washington,39.7092,-77.5688,1840024410
Wellfleet,Nebraska,Lincoln,40.7539,-100.7319,1840011653
Morrow,Louisiana,St. Landry,30.8294,-92.0828,1840031131
Kipp,Kansas,Saline,38.785,-97.4568,1840024599
Byron,Nebraska,Thayer,40.0048,-97.7686,1840010472
Formoso,Kansas,Jewell,39.7784,-97.9927,1840008408
Birney,Montana,Rosebud,45.4155,-106.4934,1840017372
Oxbow Estates,Arizona,Gila,34.1824,-111.343,1840027971
Irvington,Iowa,Kossuth,43.0129,-94.1957,1840024032
Bath Corner,South Dakota,Brown,45.4627,-98.3329,1840023893
Monument,Kansas,Logan,39.1049,-101.0079,1840058244
North Hurley,New Mexico,Grant,32.7198,-108.1285,1840025074
High Amana,Iowa,Iowa,41.8011,-91.9418,1840026249
Granite,Oregon,Grant,44.81,-118.4187,1840019979
Whitehaven,Maryland,Wicomico,38.2705,-75.7935,1840024674
Chelsea,Wisconsin,Taylor,45.2927,-90.3054,1840025307
Sailor Springs,Illinois,Clay,38.7645,-88.3602,1840012811
Rose Farm,Ohio,Morgan,39.7359,-82.0779,1840034351
Highland Beach,Maryland,Anne Arundel,38.9312,-76.466,1840014944
Brownington,Missouri,Henry,38.2453,-93.7227,1840009798
Kysorville,New York,Livingston,42.6528,-77.7949,1840024075
Chatsworth,Iowa,Sioux,42.9163,-96.5145,1840006868
Adona,Arkansas,Perry,35.0399,-92.8992,1840013524
Browntown,South Carolina,Lee,34.2053,-80.316,1840145503
Green Grass,South Dakota,Dewey,45.1714,-101.2573,1840004018
Lake Henry,Minnesota,Stearns,45.462,-94.7965,1840007785
St. Paul,Arkansas,Madison,35.8246,-93.7641,1840017724
Riverview Estates,Missouri,Cass,38.7489,-94.5246,1840022489
Virginia,Nebraska,Gage,40.2458,-96.4988,1840012166
Effie,Minnesota,Itasca,47.8412,-93.6377,1840007713
Floral,Arkansas,Independence,35.5889,-91.759,1840027732
Country Life Acres,Missouri,St. Louis,38.6223,-90.4554,1840012819
Elgin,Ohio,Van Wert,40.7427,-84.4762,1840011902
Defiance,Missouri,St. Charles,38.6327,-90.7846,1840024597
Blackburn,Oklahoma,Pawnee,36.3731,-96.5965,1840021655
Rutledge,Missouri,Scotland,40.3139,-92.0876,1840010404
Augusta Springs,Virginia,Augusta,38.108,-79.3352,1840024682
Old Appleton,Missouri,Cape Girardeau,37.5939,-89.7108,1840009891
Canoe Creek,Pennsylvania,Blair,40.4736,-78.2788,1840098707
Blanco,Oklahoma,Pittsburg,34.7507,-95.7736,1840034416
Dumb Hundred,Pennsylvania,Blair,40.317,-78.4105,1840151952
Essary Springs,Tennessee,Hardeman,35.0113,-88.8025,1840109651
Picuris Pueblo,New Mexico,Taos,36.1995,-105.7133,1840019010
Running Water,South Dakota,Bon Homme,42.7822,-97.9816,1840025451
Harmonsburg,Pennsylvania,Crawford,41.6655,-80.3143,1840004809
Park,Kansas,Gove,39.1117,-100.3614,1840009701
Donnybrook,North Dakota,Ward,48.5077,-101.8868,1840000049
Gratz,Kentucky,Owen,38.4719,-84.9471,1840013186
Strandburg,South Dakota,Grant,45.0441,-96.7604,1840001586
Stone Lake,Wisconsin,Washburn,45.8445,-91.5502,1840025282
Culver,Kansas,Ottawa,38.9701,-97.7592,1840007382
Veguita,New Mexico,Socorro,34.5146,-106.7679,1840025019
La Boca,New Mexico,San Juan,36.9945,-107.6065,1840143889
Arispe,Iowa,Union,40.9484,-94.2192,1840007160
Macon,North Carolina,Warren,36.4396,-78.0839,1840016036
Bruceton Mills,West Virginia,Preston,39.6594,-79.6406,1840005654
Taft,Oklahoma,Muskogee,35.7608,-95.5454,1840022722
Sharpsburg,Iowa,Taylor,40.8029,-94.6405,1840009388
Morningside,South Dakota,Beadle,44.3663,-98.1836,1840023957
Edgar,Montana,Carbon,45.4636,-108.8552,1840023903
Knob Lick,Missouri,St. Francois,37.6785,-90.3679,1840032238
Manning,North Dakota,Dunn,47.231,-102.7702,1840025250
Tyaskin,Maryland,Wicomico,38.3196,-75.8729,1840024672
Fishtail,Montana,Stillwater,45.448,-109.5083,1840032597
Capulin,New Mexico,Union,36.7445,-103.9958,1840024854
Arkoe,Missouri,Nodaway,40.2594,-94.8279,1840010418
Wanda,Minnesota,Redwood,44.3148,-95.2131,1840010018
Vale Summit,Maryland,Allegany,39.6152,-78.9084,1840024437
Hartville,Wyoming,Platte,42.3277,-104.7245,1840021308
Bache,Oklahoma,Pittsburg,34.8942,-95.6506,1840140982
Moose Pass,Alaska,Kenai Peninsula,60.4997,-149.4464,1840023408
Tightwad,Missouri,Henry,38.3096,-93.5466,1840012894
Akaska,South Dakota,Walworth,45.331,-100.1208,1840002086
Wilsonville,Nebraska,Furnas,40.1119,-100.1066,1840012279
Pleasant Plain,Iowa,Jefferson,41.1472,-91.8596,1840009335
Westford,New York,Otsego,42.6511,-74.8005,1840153004
Carrier,Oklahoma,Garfield,36.4786,-98.0172,1840022658
Flemington,Missouri,Polk,37.8039,-93.5014,1840012993
Robertson,Wyoming,Uinta,41.1816,-110.4274,1840018714
Nemaha,Iowa,Sac,42.5148,-95.0886,1840008068
Kimbolton,Ohio,Guernsey,40.1507,-81.5758,1840026544
New Bavaria,Ohio,Henry,41.2037,-84.1674,1840011610
Allenville,Missouri,Cape Girardeau,37.2217,-89.7555,1840010861
Robinson Mill,California,Butte,39.4857,-121.3202,1840042828
Edgerton,Wyoming,Natrona,43.4134,-106.2474,1840021289
Santiago,Washington,Grays Harbor,47.2975,-124.2327,1840042040
Pascola,Missouri,Pemiscot,36.2672,-89.8258,1840013066
Belknap,Illinois,Johnson,37.3224,-88.9405,1840013002
Bingham,Illinois,Fayette,39.1122,-89.2137,1840012733
Harrisburg,Nebraska,Banner,41.5505,-103.7267,1840004835
Peak,South Carolina,Newberry,34.2363,-81.3288,1840016634
West Line,Missouri,Cass,38.6359,-94.5869,1840012842
Dorchester,New Jersey,Cumberland,39.2711,-74.9729,1840080692
Bayside,Virginia,Accomack,37.7548,-75.7128,1840024719
Reader,Arkansas,Ouachita,33.7518,-93.1009,1840025875
St. Joseph,Iowa,Kossuth,42.9123,-94.2308,1840024034
Evan,Minnesota,Brown,44.3549,-94.8361,1840007893
Petronila,Texas,Nueces,27.6713,-97.6322,1840021011
Leeds Point,New Jersey,Atlantic,39.4906,-74.4433,1840080958
Kathryn,North Dakota,Barnes,46.6812,-97.9704,1840000163
Amanda Park,Washington,Grays Harbor,47.4532,-123.9194,1840023816
Maxatawny,Pennsylvania,Berks,40.5413,-75.6919,1840153016
Ramona,Kansas,Marion,38.5979,-97.0637,1840009663
Wasta,South Dakota,Pennington,44.0696,-102.4464,1840002182
Duchess Landing,Oklahoma,McIntosh,35.3985,-95.4165,1840034634
Libertyville,Indiana,Vigo,39.6028,-87.5186,1840029971
Castine,Ohio,Darke,39.9315,-84.6243,1840010468
Manchester,Kansas,Dickinson,39.0933,-97.3201,1840009703
Pingree,North Dakota,Stutsman,47.1638,-98.9086,1840000157
Rome,Iowa,Henry,40.982,-91.6817,1840009337
Horace,Kansas,Greeley,38.4769,-101.7905,1840007478
St. Xavier,Montana,Big Horn,45.457,-107.725,1840018532
Henry,Nebraska,Scotts Bluff,41.998,-104.0461,1840011392
Dawson,North Dakota,Kidder,46.8679,-99.7536,1840000149
Gould,Oklahoma,Harmon,34.6692,-99.7736,1840021835
Graysville,Ohio,Monroe,39.6633,-81.1746,1840012518
Dundee,Minnesota,Nobles,43.844,-95.4666,1840007926
Rob Roy,Indiana,Fountain,40.2367,-87.2433,1840056032
Comstock,Nebraska,Custer,41.5572,-99.243,1840011469
Zion,South Carolina,Marion,34.2587,-79.3116,1840106499
Sun Valley,Arizona,Navajo,34.9834,-110.0374,1840022584
Frankclay,Missouri,St. Francois,37.863,-90.6144,1840025696
Brazos,Texas,Palo Pinto,32.6622,-98.1231,1840036182
Inger,Minnesota,Itasca,47.558,-93.9794,1840026096
McCool,Mississippi,Attala,33.1995,-89.3418,1840016892
Waukena,California,Tulare,36.1391,-119.511,1840024884
New Trier,Minnesota,Dakota,44.6038,-92.9329,1840007856
Tancred,California,Yolo,38.7619,-122.1547,1840130758
Lavinia,Tennessee,Carroll,35.8508,-88.6527,1840110037
McGrew,Nebraska,Scotts Bluff,41.7477,-103.4177,1840011394
Galestown,Maryland,Dorchester,38.5633,-75.7149,1840006163
Hillsdale,Oklahoma,Garfield,36.5632,-97.9927,1840021649
